competitions_id,teamId,team_rank,totalTeams,profile_id_str,flags,team_capacity,members_num,avg_abi,avg_qua,avg_par,country_num
14420,3355563,32,866,jiweiliu;xiaozhouwang;wowfattie,1,96.30 ,3,26.35 ,2491.33 ,78.00 ,2
5048,335560,689,1438,galstyantigran;hrantkhachatrian,1,52.09 ,2,0.33 ,2276.50 ,3.50 ,1
5144,335573,28,922,shubhamjain0594;preethamsreenivas,1,96.96 ,2,0.15 ,2048.50 ,1.50 ,1
15062,3356081,840,927,arvissu;qbenrosb00,1,9.39 ,2,0.56 ,1132.50 ,9.50 ,1
14774,3356239,1978,2931,sumitjha19;ganeshmr,1,32.51 ,2,0.09 ,1791.00 ,4.50 ,1
15062,3356321,663,927,divjain;souravsingh,1,28.48 ,2,0.07 ,1830.00 ,14.00 ,1
14420,3358652,16,866,analokamus;kevinrobot34;charmq,1,98.15 ,3,2.09 ,948.00 ,10.33 ,1
14774,3358983,1946,2931,oleksandrk;olehvenhryniuk,1,33.61 ,2,0.01 ,1024.00 ,3.00 ,1
14774,3359004,344,2931,vishnus;poonaml,1,88.26 ,2,4.19 ,2502.00 ,21.00 ,1
5144,335919,103,922,farmiurl;ysshah;jleeder;patroncart,1,88.83 ,4,0.19 ,2333.75 ,5.25 ,1
5174,335921,62,546,farmiurl;ysshah;jleeder;patroncart,1,88.64 ,4,0.19 ,2333.75 ,5.25 ,1
5144,336003,347,922,trinewreck;tonythedancer,1,62.36 ,2,0.02 ,1807.00 ,1.00 ,1
14774,3360283,193,2931,fanconic;raimonds1993,1,93.42 ,2,0.90 ,910.50 ,7.50 ,2
15062,3360375,12,927,izmaylov;atanasova;interneuron;ivanpan;jesucristo,1,98.71 ,5,5.61 ,1446.00 ,48.20 ,4
5174,336120,180,546,andreykhodyakow;slavadubrov,1,67.03 ,2,0.02 ,2230.00 ,4.50 ,2
14652,3361280,16,1475,dirtmaxim;atolkachev;ilyastwins,1,98.92 ,3,0.51 ,1374.33 ,8.67 ,2
15062,3361709,81,927,ilialar;narek1110;bolkonsky,1,91.26 ,3,4.42 ,1467.33 ,47.00 ,2
14774,3361750,1383,2931,alokmalik;kesarianubhav,1,52.81 ,2,0.02 ,1647.50 ,2.00 ,1
3316,33631,358,474,chausler;thalro,1,24.47 ,2,1.88 ,3470.50 ,11.50 ,2
5144,336319,214,922,j0shua;junsunny331,1,76.79 ,2,0.92 ,2416.50 ,16.50 ,1
14652,3363707,7,1475,seesee;arc144,1,99.53 ,2,5.25 ,1435.50 ,36.50 ,2
5260,336622,355,1963,antoninarusakova;rusakovps,1,81.92 ,2,0.19 ,2001.50 ,18.50 ,1
14774,3367018,1362,2931,mattffc;philipleaning,1,53.53 ,2,0.01 ,1316.00 ,5.50 ,1
5048,336723,20,1438,hengck23;wschong;ellengaojian,1,98.61 ,3,11.48 ,2168.33 ,20.67 ,2
14420,3367628,475,866,raufkurbanov;zubrabubra,1,45.15 ,2,0.21 ,2205.50 ,7.50 ,1
14774,3367852,1317,2931,rektmeister;agayev169,1,55.07 ,2,0.11 ,981.50 ,3.00 ,1
5048,336807,601,1438,outliar;jaideep95,1,58.21 ,2,1.30 ,2254.00 ,17.50 ,1
15062,3368390,809,927,mhiro2;yasufuminakama,1,12.73 ,2,6.03 ,1635.00 ,31.50 ,1
14774,3369076,1475,2931,temp00;divyanshum97,1,49.68 ,2,0.05 ,1754.50 ,5.00 ,1
5260,337003,142,1963,kes367;abkosar;hcozart,1,92.77 ,3,0.15 ,1957.33 ,5.33 ,1
14652,3370834,81,1475,dzvinyarish;superbo;dobosevych;chepubelja;liepieshov,1,94.51 ,5,0.26 ,1350.00 ,5.60 ,1
14774,3371266,1605,2931,vikas15;ritika27;abhijeetbiswasiitb,1,45.24 ,3,0.95 ,2101.00 ,7.67 ,2
14420,3371314,21,866,narsil;taraspiotr;ninoko,1,97.58 ,3,1.55 ,1369.00 ,16.33 ,1
3316,33714,241,474,abundrew;antoshkaplus,1,49.16 ,2,0.32 ,3073.00 ,5.50 ,1
14420,3371968,247,866,dskswu;mobassir,1,71.48 ,2,4.27 ,1350.50 ,44.50 ,2
14774,3372008,2884,2931,aleksandradeis;mobassir,1,1.60 ,2,4.99 ,1127.00 ,18.50 ,2
5260,337253,726,1963,abhinavs01858;arjoonn;aravindpadman,1,63.02 ,3,0.20 ,1989.67 ,11.67 ,1
15062,3373078,524,927,shogotanabe;taigokuriyama,1,43.47 ,2,0.36 ,1161.50 ,6.00 ,1
14774,3373243,887,2931,mail2sandi;krunal072;dhivakarkanagaraj;anveshvankayala,1,69.74 ,4,0.02 ,1203.00 ,1.00 ,1
14774,3374497,704,2931,harendrap;prashantn;kunal281187,1,75.98 ,3,0.12 ,955.33 ,2.33 ,1
5260,337462,163,1963,jamartinez;remap1,1,91.70 ,2,0.99 ,2515.00 ,18.00 ,1
14774,3374724,1388,2931,aminejait;zineelabidine,1,52.64 ,2,0.11 ,888.50 ,2.50 ,1
15062,3375121,25,927,shaygu;yogevh;eviatarai,1,97.30 ,3,0.28 ,725.00 ,2.67 ,1
14774,3375291,813,2931,muhakabartay;roydatascience,1,72.26 ,2,5.10 ,1107.00 ,71.00 ,2
15062,3375518,319,927,alexsemenov;aurarg,1,65.59 ,2,0.26 ,1386.50 ,8.50 ,2
5260,337555,883,1963,wjholst;mikezawitkowski,1,55.02 ,2,0.20 ,2905.50 ,9.00 ,1
14774,3376005,305,2931,ydliu5;zwenjie,1,89.59 ,2,0.25 ,1114.00 ,5.00 ,1
14774,3376410,686,2931,yuyuta;wing26,1,76.60 ,2,0.56 ,699.00 ,8.00 ,1
5260,337799,713,1963,sergeev;torrinos,1,63.68 ,2,0.20 ,1808.50 ,7.50 ,2
5260,337877,1178,1963,margaret;valilya;romul0212,1,39.99 ,3,1.55 ,2122.67 ,8.00 ,2
14652,3379075,94,1475,praritlamba;ryches;michaelapers;edonicon;seaofinfo,1,93.63 ,5,1.55 ,1345.60 ,9.80 ,1
14652,3379943,55,1475,antshn;agriel,1,96.27 ,2,0.39 ,1499.50 ,11.00 ,1
3316,33824,135,474,brandonschaffer;sckdata,1,71.52 ,2,0.02 ,3165.00 ,3.50 ,1
5260,338309,625,1963,twangad;lizchenym,1,68.16 ,2,0.01 ,1828.00 ,1.50 ,1
5144,338357,404,922,antoninarusakova;rusakovps,1,56.18 ,2,0.19 ,2001.50 ,18.50 ,1
5260,338385,321,1963,cankoklu;berkerkozan,1,83.65 ,2,0.09 ,1981.50 ,1.50 ,1
3316,33842,138,474,yasenkiprov;ekaterinamichajlova,1,70.89 ,2,0.02 ,3026.50 ,1.00 ,1
14652,3384352,171,1475,kayjee;jaiprasad,1,88.41 ,2,0.01 ,1796.50 ,1.50 ,1
14652,3384593,127,1475,dskswu;mks2192;adityaguru149;muhakabartay;mobassir,1,91.39 ,5,3.41 ,1385.20 ,39.80 ,4
14774,3385167,590,2931,shivagupta;sanjaykr,1,79.87 ,2,0.20 ,1289.00 ,5.00 ,1
14313,3385171,612,2749,leoromanovich;carpediemamigo,1,77.74 ,2,0.47 ,871.00 ,7.50 ,1
5260,338524,692,1963,avinashrai;mlnjsh,1,64.75 ,2,0.03 ,2313.00 ,7.00 ,1
3316,33853,1,474,leustagos;titericz,1,99.79 ,2,57.98 ,3315.50 ,126.50 ,1
15062,3387088,47,927,ikousuke;fieden,1,94.93 ,2,0.56 ,732.00 ,8.50 ,1
14315,3389646,207,558,muhakabartay;stanislavblinov,1,62.90 ,2,2.84 ,964.50 ,70.50 ,2
12716,3389669,92,283,manojprabhaakr;muhakabartay,1,67.49 ,2,3.96 ,1599.00 ,81.00 ,2
5174,338977,12,546,krismetha;yilihome,1,97.80 ,2,1.41 ,2476.00 ,23.00 ,2
14774,3390783,1566,2931,amitprasad;kobespam,1,46.57 ,2,0.05 ,1711.50 ,6.50 ,1
15062,3391222,362,927,huutrinh;tonthatnam,1,60.95 ,2,1.17 ,1010.00 ,15.00 ,1
5144,339140,151,922,huxwell;kacper1095,1,83.62 ,2,0.01 ,1803.50 ,5.50 ,1
14774,3391536,202,2931,chinhuic;omershect,1,93.11 ,2,0.91 ,1409.50 ,7.50 ,2
5048,339185,25,1438,rykov8;aanikin;bsharchilev,1,98.26 ,3,0.16 ,2042.67 ,5.33 ,2
14774,3392297,2660,2931,utkrisht44sharma;aaryapatel98,1,9.25 ,2,0.02 ,1079.50 ,2.50 ,1
14315,3392489,21,558,hhchyer;garyanderson,1,96.24 ,2,0.34 ,1805.50 ,8.00 ,1
14774,3392745,2716,2931,snehashis1997;sinjoysaha,1,7.34 ,2,0.05 ,1156.00 ,2.50 ,1
5260,339315,1372,1963,sandeepvja;arif505,1,30.11 ,2,0.01 ,2079.00 ,2.00 ,1
14774,3393292,821,2931,yanahontarenko;leleko,1,71.99 ,2,0.07 ,785.50 ,5.00 ,1
15062,3394072,518,927,shahrukh;sindhuv,1,44.12 ,2,0.04 ,1629.00 ,3.00 ,1
3316,33943,144,474,fernandorp;lmg46383;rafahernandez;jesusfbes,1,69.62 ,4,1.05 ,3168.50 ,18.00 ,1
5260,339530,255,1963,edchow;lazyzergling,1,87.01 ,2,0.38 ,2060.00 ,6.50 ,1
3316,33961,190,474,shumarci;n00blebowl,1,59.92 ,2,0.17 ,3557.00 ,3.50 ,1
14313,3396212,545,2749,proximoto;denken;nurlybek17,1,80.17 ,3,0.77 ,1702.33 ,15.00 ,1
14420,3396699,83,866,mnikita;tienen;asromhain,1,90.42 ,3,0.71 ,1005.00 ,13.00 ,1
14420,3396906,99,866,pengyan;mgchbot,1,88.57 ,2,15.55 ,2359.00 ,42.00 ,1
15043,3398723,7,193,jvc2688;boliu0,1,96.37 ,2,5.46 ,1500.00 ,18.00 ,1
14774,3399201,1137,2931,rishikeshkushwaha;prateekdahale,1,61.21 ,2,0.02 ,1396.50 ,10.00 ,2
15043,3399907,5,193,weimin;zfturbo,1,97.41 ,2,19.18 ,2267.00 ,81.00 ,2
5260,340016,447,1963,aman1391;abhikapoor,1,77.23 ,2,1.75 ,1982.50 ,21.00 ,1
5260,340119,488,1963,mamitiana;andryhenintsoa,1,75.14 ,2,0.06 ,1864.50 ,3.50 ,1
15043,3401915,92,193,muhakabartay;stanislavblinov,1,52.33 ,2,2.84 ,964.50 ,70.50 ,2
14315,3402431,23,558,chandanverma;avsanjay;sridhark8;felipefonte99,1,95.88 ,4,2.81 ,1575.00 ,35.25 ,3
15043,3402803,22,193,cashfeg;mtfall;onodera;yoichi7yamakawa;owruby,1,88.60 ,5,6.59 ,2261.40 ,39.00 ,1
15062,3402997,604,927,anirudh0228;amanagr,1,34.84 ,2,0.04 ,1277.50 ,3.00 ,1
14420,3403439,281,866,vrishank97;shwetank71,1,67.55 ,2,0.11 ,1554.00 ,6.00 ,1
5174,340344,36,546,samehif;jpison,1,93.41 ,2,3.46 ,2369.00 ,25.50 ,2
5260,340395,2,1963,alexryzhkov;clustifier;ekydna,1,99.90 ,3,8.02 ,2840.00 ,72.67 ,2
5260,340457,11,1963,amazingbob;qwang88,1,99.44 ,2,4.58 ,3424.50 ,20.00 ,2
12716,3404951,238,283,oshadaamila;pawaragunawardena,1,15.90 ,2,0.01 ,1348.50 ,1.00 ,1
15062,3406161,43,927,rhonin0;yivanzhang;zmy3324,1,95.36 ,3,0.35 ,1611.67 ,3.00 ,1
15043,3406632,10,193,nicksergievskiy;kingarthur7;golubev,1,94.82 ,3,5.72 ,1798.67 ,42.33 ,3
5260,340732,266,1963,peeyman;artinz,1,86.45 ,2,0.35 ,1825.00 ,4.00 ,2
15062,3407476,354,927,salimalzah;khalidnass,1,61.81 ,2,0.07 ,1435.00 ,2.00 ,1
3316,34079,353,474,ashtonizmev;ericbiernat;nicob67968;djamelz;trubert,1,25.53 ,5,0.79 ,3125.00 ,6.20 ,2
14652,3409058,50,1475,akuritsyn;joven1997;kudaibergenu,1,96.61 ,3,0.58 ,1175.67 ,6.67 ,3
5174,340940,295,546,fmilepe;chriiscardozo,1,45.97 ,2,0.02 ,1789.00 ,1.50 ,1
14774,3410293,1344,2931,aliakbars;yosefardhito,1,54.15 ,2,0.05 ,2206.50 ,6.00 ,2
15043,3410324,19,193,gujingxiao0726;q2018229013;christmaseve,1,90.16 ,3,1.16 ,935.67 ,6.00 ,1
14774,3412077,191,2931,pranjalbordia;ahmedomran,1,93.48 ,2,0.17 ,939.50 ,3.00 ,2
14242,3412249,2472,6381,ruanhq;ruanheqiao,1,61.26 ,2,0.03 ,1088.00 ,1.50 ,1
14242,3412308,2,6381,titericz;cpmpml;sggpls;tony321;krivoship,1,99.97 ,5,29.99 ,2171.80 ,63.20 ,3
14242,3412368,1349,6381,arnocandel;pseudotensor,1,78.86 ,2,1.01 ,1973.00 ,18.00 ,1
14242,3412500,537,6381,architgupta923;arnabd17,1,91.58 ,2,0.19 ,1582.00 ,4.00 ,1
14242,3412604,1121,6381,antorsae;amezet,1,82.43 ,2,5.61 ,2907.00 ,52.00 ,1
14242,3413895,1577,6381,psystat;kikironi,1,75.29 ,2,0.16 ,1679.50 ,4.00 ,1
14242,3415073,33,6381,harshit92;codlife;tianshuaifei;laplaceplanet;bestpredict,1,99.48 ,5,2.02 ,1331.20 ,20.80 ,2
14242,3415264,225,6381,gossan;zakopur0;naoki0427;kosakatatsuya,1,96.47 ,4,0.48 ,900.50 ,13.00 ,1
14242,3415325,1169,6381,maying;dq529226967;useric;leixiang,1,81.68 ,4,0.52 ,1073.50 ,7.25 ,1
14242,3415369,1008,6381,jionie;eric2017;zhouyihang,1,84.20 ,3,1.58 ,1340.67 ,11.00 ,2
14242,3415499,3,6381,mahluo;yyyzzzwww;triplelift,1,99.95 ,3,2.25 ,1136.33 ,11.00 ,1
14242,3415624,1539,6381,akonstantinidis;xiaoyushowyou2,1,75.88 ,2,1.33 ,1516.50 ,17.50 ,2
14242,3415832,92,6381,toseihatori;eemonn;kento1993,1,98.56 ,3,1.80 ,2231.00 ,20.00 ,1
15062,3416005,364,927,ackusingh;dileepschauhan,1,60.73 ,2,0.06 ,889.50 ,3.50 ,1
14242,3416020,1415,6381,mohdsohaib;virajbagal;ernestinaqiu,1,77.82 ,3,0.19 ,816.00 ,4.00 ,3
14242,3416168,5,6381,naotaka1128;hmdhmd;yryrgogo;shuheigoda,1,99.92 ,4,2.17 ,1808.00 ,12.75 ,1
14242,3416187,4438,6381,pankaj1234;pulkitmehtawork1985,1,30.45 ,2,3.82 ,1290.50 ,18.50 ,1
14242,3416304,3627,6381,jonghowon;beastpudding;datscimin;simplebw;peterjung95,1,43.16 ,5,0.10 ,754.20 ,1.60 ,1
14242,3416527,2687,6381,minoru;tassan;yuyuta;tamazoo,1,57.89 ,4,0.80 ,1048.00 ,8.00 ,1
14242,3416545,26,6381,mathurinache;pheadrus;dhc123;longyin2;sid00733,1,99.59 ,5,6.00 ,2064.60 ,68.20 ,3
14242,3416907,482,6381,gcastorrr;ekrembayar;frtgnn;utkukubilay,1,92.45 ,4,10.69 ,1497.50 ,16.75 ,1
14242,3417094,10,6381,lftuwujie;ilovearsenal;daishu;chizhu2018;zhouqingsongct,1,99.84 ,5,4.44 ,1382.80 ,22.60 ,2
5260,341712,829,1963,hendrikbrackmann;mfm2161,1,57.77 ,2,0.02 ,2286.50 ,2.50 ,2
14242,3417195,4,6381,tuunve;igloowall,1,99.94 ,2,1.15 ,1233.00 ,6.00 ,1
14242,3417244,69,6381,andrilko;l0glikelihood;subssss,1,98.92 ,3,1.35 ,1361.00 ,17.67 ,2
14242,3417370,3081,6381,xorhd1324;tenduck,1,51.72 ,2,0.18 ,917.00 ,8.50 ,1
14242,3417478,3322,6381,arsalminhaji;iamsiraj,1,47.94 ,2,0.05 ,1653.50 ,5.50 ,1
14242,3417488,395,6381,tiulpin;spbmvp,1,93.81 ,2,0.78 ,1026.50 ,15.50 ,1
14242,3417932,1287,6381,adamsfei;meykds,1,79.83 ,2,1.72 ,1410.50 ,24.00 ,1
14420,3417985,47,866,context;sparkyr,1,94.57 ,2,0.16 ,1638.50 ,5.50 ,1
14242,3418311,1125,6381,hakuryuu;spsancti,1,82.37 ,2,0.92 ,1309.50 ,10.50 ,1
3288,34185,32,223,truedolaameng;akaungtay,1,85.65 ,2,0.31 ,3133.50 ,4.00 ,2
14242,3418505,632,6381,indranilbhattacharya;mg71337;atanumitra,1,90.10 ,3,0.65 ,1427.67 ,6.67 ,2
14242,3418509,1,6381,cdeotte;kyakovlev,1,99.98 ,2,34.59 ,1036.50 ,22.00 ,2
14242,3418516,18,6381,chudak;johnpateha;zachanton,1,99.72 ,3,3.52 ,2085.67 ,18.33 ,1
14242,3418919,1582,6381,springmanndaniel;slavax,1,75.21 ,2,1.20 ,1726.00 ,21.50 ,1
14242,3419126,9,6381,alijs1;kostoglot,1,99.86 ,2,8.26 ,1608.00 ,69.00 ,2
5260,341928,3,1963,jiweiliu;xiaozhouwang,1,99.85 ,2,21.93 ,2746.00 ,89.50 ,2
14242,3419711,76,6381,leensman500;blackitten13;kirill702b;mishanyap;dvorobiev,1,98.81 ,5,0.99 ,1306.80 ,17.60 ,1
5260,342091,1,1963,alexxanderlarko;dmitrylarko;psilogram;stasg7;bpavlyshenko,1,99.95 ,5,19.69 ,3114.80 ,74.40 ,4
14242,3421359,29,6381,psilogram;tpthegreat,1,99.55 ,2,16.15 ,2113.50 ,46.00 ,2
14242,3421565,881,6381,hengzheng;yesheng1984;supportvectordevin,1,86.19 ,3,1.60 ,1096.67 ,19.00 ,1
5144,342176,822,922,hamid2015ubc;narges;anarimani,1,10.85 ,3,0.22 ,2335.00 ,3.00 ,1
14242,3422763,627,6381,betaczh;siliwy,1,90.17 ,2,0.20 ,1273.00 ,4.00 ,1
14242,3423436,1656,6381,sdelecourt;carlosmir,1,74.05 ,2,0.11 ,1015.50 ,4.50 ,2
14242,3423450,812,6381,jinxincao;vincenthuhwenjie;fan1187023799,1,87.27 ,3,0.25 ,655.33 ,2.67 ,1
5144,342431,15,922,nimashahbazi;jocicmarko,1,98.37 ,2,5.14 ,2113.00 ,14.00 ,2
14774,3424666,1058,2931,jiadakong;haozhi,1,63.90 ,2,0.08 ,677.50 ,1.50 ,1
14242,3424922,5952,6381,chandrunirmal;yash275;vignesh1609,1,6.72 ,3,0.05 ,967.33 ,2.33 ,1
14774,3424964,2868,2931,chandrunirmal;yash275;vignesh1609,1,2.15 ,3,0.05 ,967.33 ,2.33 ,1
5229,342509,346,399,maxmmsu;edloginova,1,13.28 ,2,0.03 ,1966.50 ,8.50 ,2
5260,342552,822,1963,themis;shivams,1,58.13 ,2,0.01 ,2269.50 ,1.50 ,1
14242,3427182,4170,6381,ddwell;vtihonenko,1,34.65 ,2,0.03 ,801.00 ,1.00 ,1
15043,3427499,1,193,xieenze;darkcoeus;blingblinghi,1,99.48 ,3,1.42 ,903.00 ,3.33 ,2
14774,3427542,523,2931,raynardj;lognat0704,1,82.16 ,2,0.52 ,1433.50 ,10.00 ,2
14313,3427561,1297,2749,tavyrikov;kotikkonstantin,1,52.82 ,2,0.99 ,2227.50 ,26.50 ,1
14774,3428227,137,2931,paulhendi;zhibolin,1,95.33 ,2,0.24 ,1211.50 ,4.50 ,2
3353,34289,7,245,glouppe;pprett,1,97.14 ,2,2.22 ,3907.50 ,10.00 ,2
14420,3429037,6,866,yaroshevskiy;ladler0320;ayaroshevskiy;pajari,1,99.31 ,4,2.45 ,1175.00 ,16.25 ,1
5144,342961,736,922,gastonz195;maxidelga2,1,20.17 ,2,0.01 ,1775.00 ,1.50 ,2
14242,3430067,11,6381,naka2ka;youhanlee;songwonho;kainsama;yslee04,1,99.83 ,5,6.15 ,1293.40 ,27.60 ,3
5174,343084,90,546,afournier;ismaila,1,83.52 ,2,0.15 ,1904.50 ,2.50 ,1
14242,3430910,2440,6381,rafalb;plubinski,1,61.76 ,2,0.29 ,1315.50 ,14.00 ,1
14242,3431781,2527,6381,celvdlp;ismael12;racastroc;yanesha,1,60.40 ,4,0.16 ,1091.50 ,13.00 ,2
14242,3433095,109,6381,sadz2201;chinta,1,98.29 ,2,4.15 ,2456.50 ,48.50 ,1
14242,3433534,41,6381,raddar;robikscube;ljjsfe;returnofsputnik,1,99.36 ,4,10.50 ,1676.00 ,42.00 ,2
14242,3433558,1086,6381,dsalex;boykoaa,1,82.98 ,2,1.59 ,1838.00 ,19.00 ,1
14420,3434982,28,866,stillsut;lastlegion;hmendonca;giuliasavorgnan;aharless,1,96.77 ,5,2.10 ,2520.60 ,7.60 ,3
2478,3435,125,176,johnmcdowell;santiago1,1,28.98 ,2,0.02 ,3739.00 ,1.00 ,1
5048,343500,674,1438,turanga;zatari,1,53.13 ,2,0.01 ,1786.50 ,1.00 ,1
5144,343570,250,922,jay1294;jralter,1,72.89 ,2,0.02 ,1890.50 ,2.50 ,1
5144,343627,616,922,gongtu65;szzexpoi,1,33.19 ,2,0.16 ,1910.50 ,4.50 ,1
14774,3437393,1109,2931,rafalb;plubinski,1,62.16 ,2,0.29 ,1315.50 ,14.00 ,1
14242,3439384,628,6381,jmarfati;rayna3,1,90.16 ,2,0.73 ,713.00 ,13.50 ,1
5260,344071,610,1963,evgenyeltyshev;iakovenko,1,68.93 ,2,0.73 ,2330.00 ,18.50 ,2
15062,3441325,283,927,leensman500;mishanyap,1,69.47 ,2,0.55 ,1390.50 ,11.00 ,1
5260,344133,125,1963,sergeycherkasov;fedynand,1,93.63 ,2,0.15 ,2012.50 ,2.00 ,2
14242,3441738,1322,6381,jeongmun;eungay,1,79.28 ,2,0.09 ,979.00 ,6.00 ,1
14242,3442076,67,6381,brumberg;alexey12,1,98.95 ,2,0.57 ,2302.00 ,10.50 ,1
5260,344263,1123,1963,ronluhtanen;vadimmalykh,1,42.79 ,2,0.07 ,2141.00 ,7.00 ,2
3353,34441,121,245,void32;stinebacklarsen,1,50.61 ,2,0.02 ,3495.00 ,2.00 ,1
14242,3444273,559,6381,rooshroosh;nikitahismatov;chexex;nxexox,1,91.24 ,4,1.02 ,1969.00 ,16.00 ,1
15043,3444484,9,193,amiras;creafz;venheads;ikibardin,1,95.34 ,4,5.77 ,1819.75 ,35.75 ,2
3316,34445,355,474,yuenking;christophmolnar;casalicchio,1,25.11 ,3,1.28 ,3258.67 ,15.00 ,1
14242,3444721,1162,6381,outsidepierrot;wing26;kdinie,1,81.79 ,3,0.22 ,673.67 ,3.33 ,1
15062,3444783,677,927,fleanend;cla0709,1,26.97 ,2,0.10 ,1188.00 ,8.50 ,1
14420,3446215,52,866,wrosinski;lukeeee;meykds;allvor,1,94.00 ,4,3.49 ,1427.50 ,26.00 ,1
14420,3446390,512,866,finlay;zhixing629,1,40.88 ,2,2.78 ,1545.00 ,33.00 ,1
3316,34468,432,474,endamaco;giovannidiliberto;clairedonohue1,1,8.86 ,3,0.02 ,3016.00 ,2.00 ,1
5144,344684,119,922,x141d68f;nikhil0996,1,87.09 ,2,0.39 ,2655.00 ,2.50 ,2
14242,3447068,2641,6381,yurishafet;pyotam,1,58.61 ,2,0.74 ,1819.00 ,17.00 ,1
5144,344724,675,922,farstars;youngpark,1,26.79 ,2,0.74 ,2542.50 ,7.50 ,1
14242,3447652,3578,6381,ayusov;aayusov,1,43.93 ,2,0.02 ,1608.00 ,5.50 ,1
3353,34488,147,245,duncanmortimer;dominicsteinitz,1,40.00 ,2,0.02 ,3080.50 ,2.00 ,1
5260,344933,212,1963,martafernandez;sandram92,1,89.20 ,2,0.17 ,2039.00 ,4.50 ,1
14774,3449581,280,2931,onuohadata;hakymulla,1,90.45 ,2,0.43 ,1155.00 ,10.00 ,1
14774,3449972,2146,2931,renwood;yakata66,1,26.78 ,2,0.05 ,1073.50 ,6.00 ,1
14242,3450548,623,6381,takedown;magamine,1,90.24 ,2,0.19 ,766.50 ,7.50 ,1
3353,34515,96,245,fernandorp;lmg46383;rafahernandez;jesusfbes,1,60.82 ,4,1.05 ,3168.50 ,18.00 ,1
5048,345235,1385,1438,s4sarath;brajen259,1,3.69 ,2,0.22 ,2636.00 ,6.00 ,1
15043,3452385,16,193,hhchyer;garyanderson,1,91.71 ,2,0.34 ,1805.50 ,8.00 ,1
14242,3452852,1483,6381,ozanozgur;goombah;uygarhacet,1,76.76 ,3,0.08 ,972.33 ,8.00 ,1
5260,345313,655,1963,valadi;jambhekarneel,1,66.63 ,2,0.42 ,2465.50 ,12.50 ,1
14242,3454621,25,6381,soonhwankwon;sunghun;yeonmin;xkagjaeo05;chocozzz,1,99.61 ,5,2.72 ,1741.00 ,33.80 ,1
5260,345655,914,1963,viveksrinivasan;chandrs,1,53.44 ,2,0.39 ,2648.50 ,7.00 ,1
14242,3457441,127,6381,ooyabuy;legend507;miki1201;higepon;tamagoyaki,1,98.01 ,5,0.54 ,1299.40 ,7.60 ,1
14242,3457492,4298,6381,sukrullex;ardaasik,1,32.64 ,2,0.20 ,991.00 ,7.00 ,1
14242,3457629,6317,6381,bhavikpandya79;darshanapatel,1,1.00 ,2,0.02 ,760.50 ,1.00 ,1
5260,345789,1543,1963,kiranbv;harishkashyap,1,21.40 ,2,0.01 ,2562.50 ,3.00 ,1
5144,345847,303,922,trustmeiamadoctor;ankitdhiman,1,67.14 ,2,0.01 ,1775.00 ,2.00 ,1
14774,3458579,818,2931,shubham505;nkbhardwaj;rahulkhanna2,1,72.09 ,3,0.16 ,1009.67 ,11.00 ,1
5260,345873,815,1963,dinindu;sachithra;wijeboy,1,58.48 ,3,0.01 ,1754.67 ,1.00 ,1
5260,345890,1942,1963,sdoyen;drewlr,1,1.07 ,2,0.01 ,2061.50 ,1.50 ,1
5174,345946,144,546,akimovmike;vekapex;maxmmsu;edloginova,1,73.63 ,4,0.02 ,2035.75 ,7.75 ,3
5144,345980,4,922,guiber;antoinemercier,1,99.57 ,2,0.84 ,2069.50 ,6.00 ,2
14241,3460320,264,2431,konradb;abhishek;aakashnain,1,89.14 ,3,35.47 ,3198.33 ,104.00 ,3
14241,3460630,17,2431,backaggle;tmhung,1,99.30 ,2,4.18 ,1076.00 ,32.50 ,1
14241,3460803,2010,2431,yiheng;baomengjiao;shentao;currylc;qiaojian,1,17.32 ,5,7.76 ,1494.80 ,24.80 ,1
14241,3460832,101,2431,naivelamb;garybios;mdlszhengli,1,95.85 ,3,6.02 ,1363.67 ,21.33 ,2
5260,346113,281,1963,pablomarin;gsaezd;jherna17;lmzintgraf,1,85.69 ,4,0.02 ,1843.50 ,1.75 ,2
14241,3461216,75,2431,jiahecao;llhniuniu,1,96.91 ,2,0.37 ,626.00 ,5.00 ,1
14313,3461342,718,2749,aman1391;shahnawazakhtar,1,73.88 ,2,2.33 ,1943.50 ,27.50 ,1
14241,3461459,49,2431,niuddd;sam826017,1,97.98 ,2,1.55 ,1663.00 ,13.50 ,1
14241,3461710,1398,2431,bluexleoxgreen;go1dfish;heesan,1,42.49 ,3,0.45 ,1086.67 ,14.33 ,1
14241,3461935,99,2431,jessepinkman21;dklvch;indigoilya;bogdanbaraban,1,95.93 ,4,0.69 ,1199.25 ,12.25 ,1
5174,346237,126,546,shrey92;pinky93,1,76.92 ,2,0.35 ,1861.00 ,14.00 ,1
14241,3462791,180,2431,joejia;quanqiu,1,92.60 ,2,1.21 ,973.50 ,7.00 ,1
14241,3463039,40,2431,iafoss;mnpinto;theoviel,1,98.35 ,3,6.53 ,1203.00 ,34.33 ,3
14242,3463330,1655,6381,kyou13;konumaru,1,74.06 ,2,0.14 ,850.50 ,8.00 ,1
14241,3463628,393,2431,sachinprabhu;deepaksinghrawat;crazydiv;darshansonde,1,83.83 ,4,1.65 ,2071.00 ,29.50 ,1
14241,3463755,341,2431,manojprabhaakr;shrutikaggle,1,85.97 ,2,2.08 ,1467.50 ,40.00 ,1
